Record_ID,Country,State_Region,Date,Confirmed_Cases,Deaths,Recovered,Active_Cases,Tests_Conducted,Vaccination_Rate,Hospitalization_Rate,ICU_Cases
COVID_000613,Japan,Kanagawa,2021-07-12,514.0,19.0,422.0,73.0,2043.0,92.5,7.3,1.0
COVID_004164,Brazil,Rio de Janeiro,2022-05-20,483.0,32.0,414.0,37.0,2005.0,77.7,16.8,1.0
COVID_013676,India,West Bengal,2023-02-11,480.0,47.0,392.0,41.0,2020.0,40.2,5.8,0.0
COVID_008972,UK,Wales,2021-08-16,500.0,13.0,460.0,27.0,2025.0,39.4,11.1,0.0
COVID_015659,France,Occitanie,2020-07-24,511.0,15.0,474.0,22.0,2083.0,55.1,7.3,0.0
COVID_014676,USA,Ohio,2021-10-02,514.0,68.0,445.0,1.0,2024.0,26.5,2.8,0.0
COVID_011469,Russia,Sverdlovsk Oblast,2023-08-02,491.0,9.0,,31.0,2011.0,16.4,10.1,0.0
COVID_003843,Mexico,State of Mexico,2023-08-22,474.0,41.0,321.0,112.0,1957.0,88.7,14.1,
COVID_011799,Italy,Sicily,2020-02-02,511.0,31.0,334.0,146.0,1970.0,51.2,5.9,1.0
COVID_006151,South Korea,Daejeon,2021-07-08,496.0,66.0,402.0,28.0,2021.0,17.3,2.3,0.0
COVID_006100,Brazil,Bahia,2021-09-08,530.0,79.0,392.0,59.0,1984.0,46.8,11.1,1.0
COVID_005149,Japan,Kanagawa,2022-02-21,467.0,10.0,351.0,106.0,1934.0,68.1,10.7,1.0
COVID_008236,USA,Illinois,2021-11-01,491.0,29.0,314.0,148.0,2010.0,91.2,13.9,2.0
COVID_015191,USA,New York,2021-10-08,491.0,36.0,346.0,109.0,1997.0,30.2,15.1,2.0
COVID_005707,Australia,Victoria,2020-01-02,493.0,27.0,460.0,6.0,1966.0,11.3,10.0,0.0
COVID_015802,South Korea,Daegu,2021-01-14,497.0,26.0,333.0,138.0,1997.0,65.0,14.6,2.0
COVID_017851,Italy,Apulia,2021-11-04,490.0,69.0,335.0,86.0,2011.0,65.9,8.1,1.0
COVID_016877,Mexico,Puebla,2022-07-15,510.0,52.0,391.0,67.0,2027.0,90.9,4.6,0.0
COVID_010819,South Korea,Daegu,2020-01-01,513.0,56.0,337.0,120.0,2047.0,71.3,6.8,1.0
COVID_016874,Spain,Castile and Leon,2021-04-09,497.0,41.0,360.0,96.0,2004.0,17.9,17.5,2.0
COVID_005786,Turkey,Mersin,2020-11-06,516.0,76.0,486.0,0.0,2013.0,20.2,15.1,0.0
COVID_007884,Australia,Queensland,2020-07-20,514.0,25.0,361.0,128.0,1942.0,47.2,13.0,2.0
COVID_009711,Russia,Moscow,2022-03-09,494.0,47.0,396.0,,1977.0,23.9,19.5,1.0
COVID_008658,UK,Wales,2021-06-21,521.0,60.0,411.0,50.0,2058.0,18.2,2.2,0.0
COVID_008266,South Africa,Free State,2020-11-18,500.0,50.0,339.0,111.0,2024.0,28.8,9.2,1.0
COVID_000069,Russia,Moscow,2020-06-18,469.0,60.0,388.0,21.0,2010.0,75.7,3.0,0.0
COVID_014587,UK,England,2022-05-27,521.0,77.0,315.0,129.0,2063.0,83.5,18.8,2.0
COVID_016308,South Africa,Northern Cape,2020-04-17,544.0,79.0,413.0,52.0,2078.0,12.5,15.3,1.0
COVID_012202,Turkey,Kocaeli,2022-01-08,511.0,39.0,407.0,65.0,1962.0,74.1,14.7,1.0
COVID_001517,South Africa,Gauteng,2020-06-25,471.0,25.0,310.0,136.0,2009.0,24.4,8.1,1.0
COVID_007390,USA,Florida,2020-01-28,459.0,13.0,322.0,124.0,1984.0,19.9,17.5,2.0
COVID_003593,India,West Bengal,2020-06-08,515.0,69.0,388.0,58.0,1980.0,11.7,5.9,0.0
COVID_009030,UK,Northern Ireland,2020-06-23,532.0,57.0,483.0,0.0,1983.0,41.6,2.2,0.0
COVID_011941,Iran,Kerman,2023-07-27,501.0,63.0,378.0,60.0,2001.0,11.3,18.3,1.0
COVID_000130,Germany,Bavaria,2021-12-08,466.0,51.0,,108.0,1895.0,29.7,9.9,1.0
COVID_001912,Spain,Galicia,2020-10-20,464.0,12.0,392.0,60.0,2022.0,30.5,8.6,1.0
COVID_015844,South Africa,North West,2023-07-04,510.0,38.0,476.0,0.0,1954.0,62.3,4.3,0.0
COVID_000828,Mexico,Chihuahua,2023-08-08,479.0,23.0,454.0,2.0,2003.0,30.8,17.4,0.0
COVID_005009,Russia,Rostov Oblast,2020-08-25,484.0,45.0,293.0,146.0,2031.0,32.7,13.0,2.0
COVID_015230,Australia,Australian Capital Territory,2022-09-27,497.0,54.0,423.0,20.0,2016.0,45.0,8.8,0.0
COVID_004244,Brazil,Goias,2020-01-01,508.0,54.0,377.0,77.0,2009.0,16.4,13.9,1.0
COVID_008693,Russia,Republic of Bashkortostan,2020-10-17,521.0,43.0,346.0,132.0,1973.0,30.0,3.1,0.0
COVID_017245,Spain,Murcia,2023-05-18,491.0,37.0,323.0,131.0,2006.0,49.0,9.2,1.0
COVID_004059,USA,Pennsylvania,2021-01-22,505.0,28.0,401.0,76.0,2097.0,29.3,9.6,1.0
COVID_009570,Iran,Razavi Khorasan,2023-08-08,537.0,44.0,361.0,132.0,1965.0,79.7,5.4,1.0
COVID_003799,Mexico,State of Mexico,2022-10-04,528.0,71.0,393.0,64.0,2080.0,28.5,19.5,1.0
COVID_008967,Mexico,Mexico City,2022-12-01,487.0,61.0,406.0,20.0,,65.1,8.6,0.0
COVID_010888,France,Provence-Alpes-Cote d'Azur,2020-12-11,523.0,75.0,363.0,85.0,1981.0,46.8,7.9,1.0
COVID_010866,India,Kerala,2021-05-03,476.0,49.0,317.0,110.0,2012.0,63.0,17.0,2.0
COVID_012501,Italy,Campania,2023-08-22,500.0,66.0,310.0,124.0,2000.0,38.5,17.6,2.0
COVID_013251,India,Maharashtra,2021-03-03,523.0,26.0,400.0,97.0,2057.0,87.2,7.0,1.0
COVID_017316,Iran,Alborz,2022-05-22,479.0,64.0,313.0,102.0,2042.0,68.3,18.6,2.0
COVID_003571,USA,Florida,2023-03-11,513.0,9.0,456.0,48.0,1973.0,93.6,16.9,1.0
COVID_001140,Mexico,Sonora,2020-02-21,532.0,64.0,504.0,0.0,2011.0,16.6,12.2,0.0
COVID_002760,Canada,Alberta,2020-12-27,469.0,,336.0,85.0,1948.0,93.7,15.2,1.0
COVID_000050,Brazil,Pernambuco,2023-08-17,539.0,22.0,382.0,135.0,2006.0,60.8,7.4,1.0
COVID_012548,Japan,Aichi,2023-08-23,511.0,74.0,363.0,74.0,1891.0,10.7,10.7,1.0
COVID_017921,Canada,New Brunswick,2022-03-22,544.0,78.0,458.0,8.0,2002.0,10.9,10.5,0.0
COVID_017551,Italy,Calabria,2023-03-14,510.0,57.0,336.0,117.0,2059.0,68.7,7.9,1.0
COVID_000505,South Korea,Seoul,2022-03-26,468.0,55.0,319.0,94.0,1995.0,31.5,18.8,2.0
COVID_008027,China,Guangdong,2021-10-07,513.0,7.0,332.0,174.0,1984.0,48.4,15.5,3.0
COVID_009199,Russia,Novosibirsk Oblast,2020-10-24,507.0,68.0,395.0,44.0,2037.0,43.9,19.5,1.0
COVID_006373,Australia,New South Wales,2022-08-04,510.0,62.0,438.0,10.0,2013.0,58.3,14.0,0.0
COVID_000131,Turkey,Adana,2023-12-01,506.0,58.0,365.0,83.0,2022.0,27.2,18.0,1.0
COVID_010328,Iran,Tehran,2020-10-20,522.0,77.0,317.0,128.0,1980.0,50.2,18.5,2.0
COVID_002356,Iran,Fars,2020-09-13,483.0,24.0,309.0,150.0,1989.0,63.0,9.9,1.0
COVID_007152,Spain,Castile and Leon,2021-09-20,499.0,30.0,467.0,2.0,1972.0,52.6,14.4,0.0
COVID_007742,UK,Northern Ireland,2021-07-03,515.0,8.0,422.0,85.0,1962.0,89.3,12.0,1.0
COVID_012455,Iran,Kerman,2023-07-19,544.0,44.0,423.0,,1960.0,41.2,8.2,1.0
COVID_008842,Spain,Madrid,2020-03-17,545.0,19.0,517.0,9.0,1952.0,52.4,9.0,0.0
COVID_008707,Canada,British Columbia,2022-03-27,506.0,73.0,433.0,0.0,2048.0,81.9,8.7,0.0
COVID_005127,USA,Michigan,2022-05-23,456.0,60.0,302.0,94.0,1924.0,27.9,13.1,1.0
COVID_010196,South Africa,North West,2022-11-06,455.0,54.0,303.0,98.0,2016.0,20.0,8.5,1.0
COVID_008859,Italy,Calabria,2021-12-26,465.0,65.0,356.0,44.0,2077.0,36.9,15.6,1.0
COVID_012465,Italy,Apulia,2020-12-21,481.0,45.0,371.0,65.0,2053.0,88.9,11.6,1.0
COVID_006042,Canada,Saskatchewan,2023-08-16,474.0,46.0,357.0,71.0,2018.0,35.6,11.6,1.0
COVID_010491,Japan,Kanagawa,2021-11-24,490.0,48.0,391.0,51.0,2012.0,59.3,15.8,1.0
COVID_001610,USA,California,2022-11-11,510.0,59.0,400.0,51.0,2038.0,81.8,8.9,0.0
COVID_003428,China,Anhui,2023-05-24,518.0,65.0,328.0,125.0,1963.0,31.1,17.2,2.0
COVID_006428,Iran,East Azerbaijan,2022-12-18,495.0,29.0,402.0,64.0,1985.0,60.5,13.7,1.0
COVID_011027,Italy,Piedmont,2022-01-11,464.0,28.0,408.0,28.0,2000.0,58.6,14.9,0.0
COVID_011777,Germany,Lower Saxony,2021-11-02,510.0,46.0,317.0,147.0,1897.0,58.8,3.5,1.0
COVID_014843,Spain,Galicia,2021-05-23,506.0,10.0,351.0,145.0,1997.0,83.4,2.1,0.0
COVID_008046,India,Kerala,2021-08-27,490.0,71.0,324.0,95.0,2009.0,67.3,5.3,1.0
COVID_010756,Canada,Saskatchewan,2022-01-25,503.0,51.0,399.0,53.0,2018.0,,7.5,0.0
COVID_000491,Japan,Kanagawa,2022-05-09,531.0,12.0,429.0,90.0,1985.0,,16.7,2.0
COVID_014959,Brazil,Parana,2020-09-17,528.0,53.0,472.0,3.0,2061.0,35.1,12.3,0.0
COVID_011040,Turkey,Konya,2020-02-05,479.0,11.0,366.0,102.0,2015.0,67.7,9.6,1.0
COVID_004935,Germany,Schleswig-Holstein,2023-12-28,501.0,52.0,434.0,15.0,1983.0,47.8,15.2,0.0
COVID_015974,Iran,Gilan,2021-04-08,520.0,15.0,312.0,193.0,1966.0,61.3,7.2,1.0
COVID_017474,France,Grand Est,2023-10-22,521.0,13.0,382.0,126.0,2012.0,33.6,2.7,0.0
COVID_012333,Iran,Razavi Khorasan,2023-08-25,525.0,77.0,423.0,25.0,2054.0,88.9,13.2,0.0
COVID_008583,Spain,Aragon,2022-02-16,498.0,49.0,453.0,0.0,2002.0,85.1,14.5,0.0
COVID_008303,Mexico,State of Mexico,2023-01-24,514.0,53.0,324.0,137.0,2028.0,46.9,16.8,2.0
COVID_014207,Brazil,Parana,2020-03-25,477.0,21.0,349.0,107.0,2062.0,35.2,15.5,2.0
COVID_017479,France,Ile-de-France,2023-10-24,511.0,58.0,457.0,0.0,2012.0,68.5,7.2,0.0
COVID_010633,Iran,Gilan,2021-03-02,534.0,77.0,346.0,111.0,,32.4,6.9,1.0
COVID_003921,USA,Pennsylvania,2022-03-02,466.0,39.0,345.0,82.0,2050.0,83.3,8.9,1.0
COVID_013374,USA,Georgia,2020-03-16,499.0,23.0,304.0,172.0,2010.0,64.3,15.9,3.0
COVID_008901,China,Chongqing,2023-07-16,508.0,28.0,306.0,174.0,1968.0,65.7,14.3,2.0
COVID_009592,India,Andhra Pradesh,2022-06-16,535.0,60.0,442.0,33.0,2020.0,59.4,3.5,0.0
COVID_003314,UK,Northern Ireland,2022-08-13,514.0,54.0,439.0,21.0,1983.0,91.5,19.5,0.0
COVID_004025,China,Jiangxi,2022-08-26,469.0,31.0,289.0,149.0,1999.0,53.6,8.3,1.0
COVID_015872,UK,Scotland,2022-05-14,472.0,12.0,436.0,24.0,2051.0,47.0,14.4,0.0
COVID_006600,Japan,Aichi,2022-02-27,506.0,8.0,347.0,151.0,2008.0,46.1,19.0,3.0
COVID_011157,Turkey,Bursa,2022-04-23,496.0,16.0,319.0,161.0,1956.0,20.9,4.8,1.0
COVID_013765,UK,England,2020-11-06,521.0,56.0,397.0,68.0,2025.0,56.5,17.9,1.0
COVID_013944,Germany,North Rhine-Westphalia,2020-06-07,504.0,24.0,350.0,130.0,2132.0,68.4,17.4,2.0
COVID_007816,Spain,Galicia,2020-11-18,463.0,21.0,350.0,92.0,2016.0,89.1,12.5,1.0
COVID_010762,China,Hunan,2023-02-03,512.0,61.0,434.0,17.0,2004.0,35.2,16.2,0.0
COVID_012009,Canada,New Brunswick,2020-03-24,540.0,68.0,368.0,104.0,,88.8,10.8,1.0
COVID_001757,UK,England,2022-10-02,524.0,77.0,484.0,0.0,1965.0,52.0,12.7,0.0
COVID_006816,Brazil,Parana,2022-10-14,482.0,8.0,425.0,49.0,1967.0,20.9,4.6,0.0
COVID_016720,France,Pays de la Loire,2023-03-26,488.0,12.0,,49.0,2095.0,85.0,2.0,0.0
COVID_011478,China,Zhejiang,2020-08-01,497.0,37.0,390.0,70.0,1990.0,23.8,13.8,1.0
COVID_008751,Germany,Berlin,2021-11-15,482.0,45.0,405.0,32.0,1912.0,88.9,,0.0
COVID_017053,South Africa,Gauteng,2020-09-07,470.0,70.0,343.0,57.0,2054.0,68.7,16.3,1.0
COVID_011488,Japan,Kyoto,2021-09-13,505.0,62.0,398.0,45.0,2020.0,50.0,8.2,0.0
COVID_001295,Canada,British Columbia,2023-11-23,499.0,47.0,423.0,29.0,1943.0,71.6,6.6,0.0
COVID_003216,China,Chongqing,2022-04-03,519.0,72.0,447.0,0.0,1967.0,89.3,12.0,0.0
COVID_002797,UK,Wales,2021-07-02,489.0,22.0,426.0,41.0,1971.0,23.3,9.3,0.0
COVID_000730,South Korea,Ulsan,2020-12-25,460.0,51.0,387.0,22.0,2009.0,89.6,17.0,0.0
COVID_005833,Italy,Lazio,2020-04-23,477.0,49.0,430.0,0.0,1997.0,65.2,7.6,0.0
COVID_006795,India,Uttar Pradesh,2023-12-17,480.0,68.0,409.0,3.0,1995.0,89.9,3.8,0.0
COVID_008436,Brazil,Ceara,2022-12-03,473.0,14.0,338.0,121.0,2022.0,22.6,13.1,2.0
COVID_004761,Brazil,Ceara,2022-01-25,494.0,45.0,309.0,140.0,2002.0,64.9,10.0,1.0
COVID_010772,China,Jiangsu,2020-11-21,505.0,25.0,388.0,92.0,2010.0,48.2,11.4,1.0
COVID_015649,Germany,Bavaria,2022-10-16,491.0,46.0,308.0,137.0,1943.0,68.1,15.5,2.0
COVID_014496,Turkey,Antalya,2023-01-01,492.0,20.0,462.0,10.0,1948.0,17.3,14.0,0.0
COVID_009331,South Korea,Seoul,2023-08-13,488.0,13.0,294.0,181.0,1976.0,21.9,7.5,1.0
COVID_009236,France,Provence-Alpes-Cote d'Azur,2023-01-27,545.0,56.0,413.0,76.0,2012.0,51.9,9.5,1.0
COVID_008467,Canada,New Brunswick,2021-12-27,497.0,10.0,414.0,73.0,2040.0,94.5,11.1,1.0
COVID_002028,India,Rajasthan,2022-06-01,462.0,34.0,304.0,124.0,1956.0,16.4,16.3,2.0
COVID_005374,Russia,Sverdlovsk Oblast,2020-06-03,528.0,15.0,423.0,90.0,2049.0,41.6,6.1,1.0
COVID_006467,Iran,Mazandaran,2022-02-14,471.0,38.0,371.0,62.0,1992.0,37.0,6.8,0.0
COVID_008134,France,Auvergne-Rhone-Alpes,2021-05-05,530.0,70.0,410.0,,1909.0,63.1,11.0,1.0
COVID_005751,Iran,Fars,2021-11-16,528.0,75.0,491.0,0.0,1966.0,19.1,10.3,0.0
COVID_006371,Germany,Baden-Wurttemberg,2020-04-11,510.0,8.0,310.0,192.0,2018.0,94.6,6.8,1.0
COVID_012772,India,Karnataka,2021-08-08,483.0,33.0,454.0,,1958.0,72.8,10.6,0.0
COVID_015817,UK,England,2021-03-10,514.0,52.0,400.0,62.0,1963.0,32.0,19.0,1.0
COVID_012629,China,Jiangsu,2020-03-05,525.0,77.0,445.0,3.0,2012.0,80.0,9.8,0.0
COVID_004316,Japan,Chiba,2023-04-05,487.0,58.0,331.0,98.0,1984.0,37.1,,2.0
COVID_009042,South Korea,Daejeon,2023-08-07,501.0,31.0,302.0,168.0,1995.0,12.8,8.3,1.0
COVID_007713,Germany,Schleswig-Holstein,2023-09-20,510.0,17.0,331.0,162.0,1953.0,30.3,2.8,0.0
COVID_015926,Italy,Apulia,2023-08-01,502.0,47.0,379.0,76.0,2015.0,31.0,19.8,2.0
COVID_011391,Australia,Northern Territory,2023-11-10,464.0,48.0,303.0,113.0,1980.0,17.5,16.1,2.0
COVID_001342,Canada,British Columbia,2022-12-22,514.0,17.0,461.0,36.0,2010.0,33.6,9.8,0.0
COVID_009484,Turkey,Ankara,2021-01-21,491.0,47.0,422.0,22.0,1973.0,65.7,2.5,0.0
COVID_014162,South Korea,Seoul,2022-12-14,496.0,35.0,350.0,111.0,1949.0,67.3,3.8,0.0
COVID_005650,South Korea,Daegu,2022-07-26,500.0,66.0,466.0,0.0,2003.0,17.7,15.7,0.0
COVID_001105,Brazil,Santa Catarina,2023-04-19,512.0,20.0,422.0,70.0,2028.0,93.9,10.3,1.0
COVID_005872,Australia,South Australia,2020-07-26,490.0,33.0,430.0,27.0,2011.0,57.9,18.2,0.0
COVID_005671,China,Henan,2022-08-27,492.0,65.0,422.0,5.0,2017.0,53.9,5.4,0.0
COVID_005981,South Korea,Gwangju,2021-02-25,517.0,30.0,338.0,149.0,2068.0,92.6,7.5,1.0
COVID_002981,Germany,Hamburg,2023-11-11,491.0,71.0,315.0,105.0,2086.0,11.9,6.6,1.0
COVID_001260,Germany,Schleswig-Holstein,2023-09-15,507.0,73.0,312.0,122.0,2069.0,42.5,12.9,2.0
COVID_003449,Brazil,Pernambuco,2023-12-28,523.0,20.0,487.0,16.0,1961.0,40.7,4.3,0.0
COVID_002698,China,Hubei,2023-07-22,492.0,39.0,,95.0,1958.0,12.4,13.9,1.0
COVID_013432,India,Delhi,2023-09-22,448.0,41.0,,84.0,1990.0,33.3,3.8,0.0
COVID_014518,Japan,Saitama,2021-05-13,466.0,37.0,411.0,18.0,,26.4,9.8,0.0
COVID_009980,Turkey,Ankara,2022-12-14,533.0,34.0,426.0,73.0,2028.0,35.4,7.0,1.0
COVID_002069,China,Henan,2021-07-11,539.0,17.0,456.0,66.0,1975.0,13.8,17.1,1.0
COVID_009818,Italy,Tuscany,2023-09-07,528.0,14.0,476.0,38.0,1980.0,,10.3,0.0
COVID_012092,Russia,Krasnodar Krai,2022-02-09,452.0,20.0,293.0,139.0,1873.0,61.3,14.6,2.0
COVID_007604,USA,Georgia,2020-06-16,453.0,56.0,300.0,97.0,2049.0,32.1,10.3,1.0
COVID_011201,Germany,Schleswig-Holstein,2021-06-08,509.0,21.0,419.0,69.0,2027.0,59.5,9.1,1.0
COVID_014801,Italy,Emilia-Romagna,2021-04-07,531.0,25.0,479.0,27.0,2018.0,29.2,11.6,0.0
COVID_014434,Japan,Aichi,2023-09-22,530.0,36.0,399.0,95.0,1920.0,41.2,2.7,0.0
COVID_017292,Italy,Piedmont,2020-10-25,489.0,46.0,403.0,40.0,1971.0,70.8,13.9,1.0
COVID_012034,France,Ile-de-France,2020-07-15,508.0,38.0,464.0,6.0,1935.0,81.6,3.8,0.0
COVID_013901,Turkey,Adana,2022-11-09,492.0,52.0,300.0,140.0,2062.0,94.1,19.2,3.0
COVID_002988,Spain,Catalonia,2023-06-27,,60.0,400.0,30.0,2033.0,17.2,19.4,1.0
COVID_015611,Italy,Emilia-Romagna,2021-09-25,515.0,75.0,463.0,0.0,1918.0,18.8,9.5,0.0
COVID_006588,Brazil,Goias,2023-12-24,518.0,37.0,452.0,29.0,1935.0,30.1,19.3,1.0
COVID_006583,Brazil,Ceara,2022-12-07,501.0,21.0,343.0,137.0,2049.0,90.5,4.3,1.0
COVID_005171,USA,Texas,2021-06-10,477.0,20.0,367.0,90.0,2025.0,25.5,19.1,2.0
COVID_002986,Spain,Valencia,2022-09-07,504.0,9.0,393.0,102.0,1972.0,29.1,19.1,2.0
COVID_015273,France,Brittany,2020-10-14,500.0,57.0,375.0,68.0,2019.0,87.0,13.0,1.0
COVID_014546,Italy,Veneto,2020-02-23,477.0,53.0,286.0,138.0,2029.0,31.2,19.5,3.0
COVID_006714,Spain,Murcia,2023-08-23,491.0,15.0,461.0,15.0,2039.0,77.2,9.3,0.0
COVID_017705,Russia,Novosibirsk Oblast,2023-04-23,524.0,69.0,334.0,121.0,1971.0,84.1,19.0,2.0
COVID_011211,Turkey,Adana,2022-09-12,522.0,75.0,463.0,0.0,2086.0,38.1,17.7,0.0
COVID_017956,Italy,Piedmont,2022-05-03,519.0,38.0,439.0,42.0,2004.0,28.4,19.2,1.0
COVID_017678,China,Sichuan,2022-08-06,516.0,41.0,398.0,77.0,1968.0,64.4,12.3,1.0
COVID_005366,Brazil,Santa Catarina,2020-09-12,562.0,30.0,460.0,72.0,2036.0,22.7,14.2,1.0
COVID_013107,Iran,Mazandaran,2020-07-12,531.0,64.0,369.0,98.0,2059.0,68.7,14.7,1.0
COVID_000728,Turkey,Mersin,2020-02-24,463.0,38.0,324.0,101.0,2036.0,13.3,12.8,1.0
COVID_009524,India,Andhra Pradesh,2021-12-20,505.0,29.0,465.0,11.0,2078.0,73.3,17.6,0.0
COVID_000144,USA,North Carolina,2022-12-01,535.0,36.0,390.0,109.0,1965.0,91.6,5.1,1.0
COVID_011233,Australia,Victoria,2023-02-12,478.0,25.0,445.0,8.0,2014.0,88.4,4.7,0.0
COVID_014096,South Africa,Limpopo,2020-02-19,542.0,48.0,404.0,90.0,2006.0,76.1,5.2,0.0
COVID_016948,Russia,Moscow Oblast,2020-02-26,473.0,30.0,395.0,48.0,2056.0,77.3,8.6,0.0
COVID_006549,South Korea,Ulsan,2023-05-08,478.0,24.0,365.0,89.0,2018.0,74.8,12.9,1.0
COVID_012690,Japan,Kanagawa,2023-04-13,449.0,5.0,389.0,55.0,1968.0,45.0,19.6,1.0
COVID_013255,Canada,Alberta,2020-10-01,489.0,69.0,297.0,123.0,2022.0,70.2,8.8,1.0
COVID_013056,China,Hubei,2023-03-14,505.0,40.0,397.0,68.0,2025.0,63.8,6.3,0.0
COVID_006594,Australia,New South Wales,2021-02-24,471.0,43.0,301.0,127.0,2082.0,91.5,8.3,1.0
COVID_001969,South Africa,Eastern Cape,2020-03-13,511.0,7.0,399.0,105.0,1958.0,58.4,9.7,1.0
COVID_001826,UK,Wales,2022-04-20,474.0,9.0,416.0,49.0,1956.0,69.4,15.2,1.0
COVID_017310,Canada,Nova Scotia,2022-12-11,545.0,36.0,403.0,106.0,2026.0,33.9,13.0,1.0
COVID_016708,Iran,Mazandaran,2021-05-12,519.0,7.0,490.0,22.0,2016.0,81.2,15.5,0.0
COVID_006109,Australia,Victoria,2022-10-15,489.0,55.0,415.0,19.0,1991.0,37.7,11.7,0.0
COVID_009303,Iran,Razavi Khorasan,2020-08-19,528.0,10.0,410.0,108.0,2020.0,10.6,10.1,1.0
COVID_009047,Italy,Tuscany,2022-02-09,511.0,55.0,485.0,0.0,1986.0,55.4,17.1,0.0
COVID_008793,India,West Bengal,2021-08-10,463.0,40.0,296.0,127.0,2094.0,83.0,3.1,0.0
COVID_014754,Italy,Calabria,2022-08-26,478.0,35.0,318.0,125.0,1984.0,79.2,19.1,2.0
COVID_013026,Turkey,Antalya,2023-07-25,466.0,6.0,291.0,169.0,1971.0,34.9,18.8,3.0
COVID_002561,Italy,Piedmont,2023-06-23,528.0,54.0,460.0,14.0,1948.0,92.6,7.6,0.0
COVID_012705,South Africa,Western Cape,2020-08-18,488.0,64.0,450.0,0.0,2002.0,60.3,5.0,0.0
COVID_014368,Germany,Hamburg,2021-03-16,484.0,,355.0,114.0,1925.0,10.5,12.2,1.0
COVID_013825,China,Anhui,2022-06-27,506.0,5.0,458.0,43.0,2012.0,18.8,13.8,1.0
COVID_013215,Iran,East Azerbaijan,2020-01-13,533.0,47.0,407.0,79.0,2060.0,70.6,18.9,1.0
COVID_014783,Spain,Andalusia,2020-09-14,535.0,65.0,450.0,20.0,2007.0,55.7,12.1,0.0
COVID_011228,India,Delhi,2022-04-18,479.0,48.0,430.0,1.0,2064.0,10.5,15.9,0.0
COVID_003454,Russia,Novosibirsk Oblast,2023-11-23,479.0,13.0,381.0,85.0,1932.0,84.9,10.5,1.0
COVID_004442,USA,Texas,2022-09-03,493.0,25.0,407.0,61.0,2015.0,89.7,2.7,0.0
COVID_008033,Brazil,Parana,2023-07-12,527.0,23.0,439.0,65.0,2078.0,85.7,17.5,1.0
COVID_016156,Japan,Hyogo,2023-11-24,538.0,19.0,374.0,145.0,2037.0,25.7,16.2,2.0
COVID_007122,China,Henan,2022-04-27,485.0,42.0,319.0,124.0,1969.0,46.8,19.2,2.0
COVID_002398,Mexico,Mexico City,2021-06-10,483.0,67.0,293.0,123.0,2029.0,94.3,13.9,2.0
COVID_007110,Spain,Madrid,2022-06-19,553.0,47.0,365.0,141.0,2030.0,40.4,10.2,1.0
COVID_013482,France,Auvergne-Rhone-Alpes,2020-02-21,478.0,27.0,447.0,4.0,1992.0,45.1,18.1,0.0
COVID_014731,France,Nouvelle-Aquitaine,2020-12-28,485.0,52.0,382.0,51.0,1947.0,32.9,19.5,1.0
COVID_006569,Mexico,Puebla,2022-10-18,489.0,53.0,327.0,109.0,2070.0,25.0,7.1,1.0
COVID_009605,Australia,Queensland,2022-11-11,529.0,48.0,453.0,28.0,2117.0,73.7,8.1,0.0
COVID_006984,Australia,Tasmania,2023-11-13,,13.0,466.0,20.0,2089.0,74.0,16.2,0.0
COVID_008288,Canada,Nova Scotia,2023-03-18,494.0,61.0,426.0,7.0,1930.0,29.5,2.1,0.0
COVID_010330,Spain,Aragon,2023-09-04,482.0,5.0,456.0,21.0,1977.0,59.5,17.3,0.0
COVID_008983,Turkey,Istanbul,2022-11-08,504.0,66.0,474.0,0.0,2018.0,80.2,9.0,0.0
COVID_014243,UK,Wales,2021-02-05,515.0,43.0,338.0,134.0,2006.0,41.5,8.4,1.0
COVID_012726,India,Kerala,2022-10-17,439.0,66.0,411.0,0.0,1996.0,79.1,19.5,0.0
COVID_008162,UK,Scotland,2022-06-14,524.0,29.0,347.0,148.0,1978.0,91.4,17.8,3.0
COVID_012264,Spain,Aragon,2020-01-12,513.0,63.0,341.0,109.0,2076.0,93.1,2.6,0.0
COVID_001978,Turkey,Mersin,2023-03-13,505.0,57.0,381.0,67.0,2022.0,20.7,8.6,1.0
COVID_012985,China,Hubei,2020-07-22,493.0,38.0,329.0,126.0,1965.0,85.5,10.4,1.0
COVID_016474,India,Delhi,2021-04-13,486.0,58.0,321.0,107.0,1914.0,19.4,9.3,1.0
COVID_013213,South Africa,KwaZulu-Natal,2020-08-23,473.0,9.0,305.0,159.0,2028.0,14.2,6.2,1.0
COVID_001563,Spain,Castile and Leon,2022-09-19,486.0,20.0,407.0,59.0,2029.0,88.1,11.7,1.0
COVID_001431,Italy,Apulia,2022-09-22,498.0,15.0,332.0,151.0,1968.0,24.7,17.9,3.0
COVID_009048,India,Tamil Nadu,2023-02-01,472.0,16.0,439.0,17.0,1981.0,29.1,19.0,0.0
COVID_008248,China,Sichuan,2022-03-15,512.0,43.0,364.0,105.0,2025.0,62.4,7.8,1.0
COVID_014620,Japan,Chiba,2022-03-28,488.0,35.0,405.0,48.0,,47.7,6.0,0.0
COVID_006971,Japan,Kanagawa,2020-11-03,476.0,57.0,303.0,116.0,2091.0,64.7,8.1,1.0
COVID_003125,Brazil,Parana,2022-02-12,517.0,,354.0,115.0,2105.0,74.4,14.5,2.0
COVID_012173,Russia,Sverdlovsk Oblast,2023-01-15,479.0,56.0,370.0,53.0,2084.0,72.0,6.2,0.0
